DATE;SP500;NASDAQ,AAPL;NASDAQ,AMZN;NASDAQ,GOOGL
1496258100;2408,3899;152,69;992,3503;986,5
1496258160;2408,95;152,685;992,19;986,28
1496258220;2409,1201;152,723;992,44;986,778
1496258280;2409,4199;152,745;992,865;987,17
1496258340;2409,29;152,81;993,47;987,6021
1496258400;2409,24;152,805;993,45;987,57
1496258460;2409,28;152,7801;993,59;987,16
1496258520;2409,29;152,8654;993,46;987,445
1496258580;2409,71;152,85;993,49;987,685
1496258640;2409,6899;152,9;993,87;987,885
1496258700;2409,8601;152,84;993,92;987,7
1496258760;2410,48;152,84;993,85;987,94
1496258820;2410,5801;152,87;993,7;987,98
1496258880;2410,45;152,86;994,05;988,42
1496258940;2410,25;152,84;993,65;988,52
1496259000;2410,8401;152,83;993,99;988,742
1496259060;2410,72;152,8833;993,9;988,89
1496259120;2410,8101;152,8001;994;989,09
1496259180;2410,8301;152,84;993,97;988,79
1496259240;2411,23;152,845;993,98;988,85
1496259300;2411,04;152,9036;994,05;989,15
1496259360;2410,8999;152,85;994,1433;989,1
1496259420;2410,8;152,845;994,19;989,0564
1496259480;2410,3799;152,81;994,19;989,04
1496259540;2410,5901;152,8;993,8;988,59
1496259600;2410,8;152,77;994;988,385
1496259660;2410,78;152,81;993,97;988,41
1496259720;2411,5801;152,721;993,94;988,07
1496259780;2411,4399;152,805;994,45;988,38
1496259840;2411,27;152,745;994,46;988,31
1496259900;2411,6399;152,77;994,55;987,74
1496259960;2411,3799;152,8;994,62;987,43
1496260020;2412,1001;152,77;994,26;987,35
1496260080;2412,1399;152,81;994,79;987,69
1496260140;2412,01;152,795;994,6;987,72
1496260200;2411,8301;152,69;994,48;987,21
1496260260;2411,6201;152,73;994,67;986,87
1496260320;2411,4199;152,68;994,69;986,69
1496260380;2411,52;152,67;994,51;986,69
1496260440;2411,54;152,655;994,46;986,645
1496260500;2412,1001;152,5758;994,8;986,97
1496260560;2412,21;152,71;995,38;987,43
1496260620;2412,1899;152,82;995,6699;987,81
1496260680;2411,5601;152,86;995,6;987,66
1496260740;2411,6799;152,8;995,5;987,83
1496260800;2411,6799;152,76;994,62;987,09
1496323800;2415,6799;153,15;998,55;989,88
1496323860;2416,0801;152,91;997,9194;989,5201
1496323920;2415,02;153,27;998,16;990
1496323980;2415;153,15;997,99;990,175
1496324040;2415,1201;153,08;996,55;990,16
1496324100;2413,72;153,09;996,85;989,43
1496324160;2413,8899;152,98;995,83;988,4532
1496324220;2413,9299;152,98;994,72;988,995
1496324280;2414,4299;153,05;996,3;989,7
1496324340;2414,47;153,1158;996,566;990,6325
1496324400;2414,46;153,06;997,2244;989,84
1496324460;2414,6799;153,09;997,4;989,59
1496324520;2415,28;153,18;997,69;990,32
1496324580;2415,79;152,95;997,66;991,7368
1496324640;2415,6799;153,08;997,8166;991,975
1496324700;2415,96;153,06;997,53;991,77
1496324760;2416,98;153,07;997;992,34
1496324820;2416,6699;153,155;997,34;993
1496324880;2416,8601;153,14;995,631;991,99
1496324940;2417,5901;153,14;996,3098;991,5583
1496325000;2417,5701;153,19;997,15;992,1009
1496325060;2417,98;153,1814;997,1615;992,48
1496325120;2417,9199;153,17;997,135;992,28
1496325180;2417,0601;153,12;996,595;992,04
1496325240;2415,6399;153,01;995,55;990,661
1496325300;2416,29;152,86;993,09;988,325
1496325360;2416,51;152,9059;994,0001;990,09
1496325420;2416,5801;152,82;995,341;990,665
1496325480;2416;152,82;995,15;989,195
1496325540;2416,48;152,774;994,24;988,775
1496325600;2416,04;152,87;995,22;988,845
1496325660;2416,4199;152,81;994,5775;989,55
1496325720;2416,3;152,925;994,56;989,72
1496325780;2416,9099;152,85;994,9836;988,77
1496325840;2416,6699;152,9;995,6745;989,9499
1496325900;2415,79;152,87;995,6;989,28
1496325960;2415,4099;152,885;994,52;988,12
1496326020;2415,3999;152,87;993,64;987,13
1496326080;2415,8501;152,86;993,75;987,12
1496326140;2414,9299;152,85;994,18;986
1496326200;2415,3799;152,682;992,78;984,978
1496326260;2416,1201;152,7;993,26;984,15
1496326320;2415,55;152,71;993,75;984,75
1496326380;2415,8501;152,625;992,5;984,04
1496326440;2416,4299;152,66;993,157;983,92
1496326500;2415,7;152,63;993,2897;983,92
1496326560;2415,8899;152,43;992,4257;981,825
1496326620;2415,29;152,52;992,2;981,29
1496326680;2415,73;152,4701;991,63;982,82
1496326740;2416,23;152,535;992,2493;983,55
1496326800;2416,6299;152,555;992,37;983,34
1496326860;2417,01;152,52;992,75;982,83
1496326920;2416,74;152,3789;992,42;982,7625
1496326980;2416,2;152,34;991,94;981,82
1496327040;2415,8201;152,325;992,33;982,08
1496327100;2415,6101;152,32;992,3968;982,48
1496327160;2415,6399;152,34;991,9;982,55
1496327220;2415,55;152,3156;991,7037;982,22
1496327280;2416,1399;152,32;991,73;982,2199
1496327340;2416,1699;152,38;992,5273;982,97
1496327400;2415,54;152,4;992,5929;982,9
1496327460;2415,26;152,44;993,11;983,17
1496327520;2415,01;152,39;993,32;983,44
1496327580;2415,0801;152,37;993,2636;983,105
1496327640;2414,77;152,4047;993,635;983,19
1496327700;2415,29;152,4;993,76;983,32
1496327760;2415,3;152,51;994,3573;984,38
1496327820;2415,4099;152,52;994,47;984,66
1496327880;2415,1201;152,52;994,35;984,3819
1496327940;2415,0901;152,5678;993,45;984,2
1496328000;2415,4099;152,6286;993,66;984,47
1496328060;2415,1201;152,62;993,39;983,91
1496328120;2415,1001;152,627;992,94;983,77
1496328180;2415,5;152,565;993,02;983
1496328240;2415,55;152,52;992,81;983,31
1496328300;2414,76;152,57;993,18;983,58
1496328360;2415,52;152,49;993,502;983,57
1496328420;2415,1001;152,57;994;984,02
1496328480;2415;152,61;994,2;984,1
1496328540;2414,5;152,57;993,71;983,748
1496328600;2414,7;152,55;993,08;983,8
1496328660;2414,03;152,59;993,1455;983,98
1496328720;2414,4399;152,51;992,2495;982,63
1496328780;2414,53;152,565;992,7268;983,44
1496328840;2414,8799;152,6;993,036;983,96
1496328900;2415,1201;152,61;993,39;984,14
1496328960;2414,53;152,63;993,201;983,73
1496329020;2414,79;152,6204;992,36;983,08
1496329080;2415,03;152,62;992,4691;983,41
1496329140;2415,1499;152,61;992,87;983,43
1496329200;2415,53;152,61;993,46;983,71
1496329260;2415,5801;152,6214;992,64;983,57
1496329320;2415,5801;152,62;993,18;983,655
1496329380;2415,51;152,67;992,97;983,78
1496329440;2415,1599;152,7;993,393;983,87
1496329500;2415,45;152,67;994,0709;983,6
1496329560;2415,5601;152,68;993,592;983,95
1496329620;2416,25;152,7233;993,26;983,19
1496329680;2416,3701;152,78;993,7745;983,85
1496329740;2416,3999;152,78;994,02;983,91
1496329800;2416,8501;152,78;993,5;983,7763
1496329860;2416,9299;152,84;993,87;983,82
1496329920;2417,1799;152,88;993,71;984,3406
1496329980;2417,03;152,915;993,7063;984,64
1496330040;2417,05;152,849;993,73;984,73
1496330100;2417,1499;152,89;994,012;984,29
1496330160;2417,25;152,82;994,12;984,35
1496330220;2416,5801;152,87;994,58;984,73
1496330280;2416,77;152,7915;994,1991;985
1496330340;2416,49;152,721;994,55;984,7
1496330400;2416,5;152,76;994,22;984,38
1496330460;2416,4399;152,79;994,415;984,63
1496330520;2416,72;152,79;994,54;984,33
1496330580;2416,3701;152,77;994,53;984,33
1496330640;2416,3899;152,76;994,56;984,3284
1496330700;2416,51;152,78;994,7;984,2601
1496330760;2416,3301;152,72;995;984,55
1496330820;2416,77;152,671;995,09;984,99
1496330880;2416,76;152,73;995,54;985,02
1496330940;2416,8301;152,78;995,9505;985,2985
1496331000;2416,8301;152,82;995,96;985,4606
1496331060;2417,05;152,735;995,5227;985,2
1496331120;2417,3999;152,75;995,58;984,88
1496331180;2417,5701;152,74;995,5;985,26
1496331240;2417,53;152,7351;995,32;985,325
1496331300;2417,96;152,74;995,5608;985,47
1496331360;2417,72;152,7467;995,44;985,41
1496331420;2416,8301;152,72;995,54;985,41
1496331480;2417;152,64;995,2;985,46
1496331540;2417,52;152,67;995,331;985,629
1496331600;2417,5901;152,68;995,6836;985,75
1496331660;2417,4399;152,74;995,67;985,95
1496331720;2417,45;152,74;995,64;986,02
1496331780;2417,5;152,73;995,5943;985,5
1496331840;2417,6001;152,74;995,58;985,43
1496331900;2417,5601;152,75;995,2201;985,43
1496331960;2417,45;152,72;995,58;985,03
1496332020;2417,74;152,711;995,12;985,205
1496332080;2417,72;152,76;995,3074;985,67
1496332140;2418,0701;152,8;995,358;985,67
1496332200;2418,1899;152,79;995,53;985,32
1496332260;2418,9299;152,74;995,27;985,13
1496332320;2418,8999;152,75;995,5;985,5001
1496332380;2419,4199;152,82;995,6994;986,095
1496332440;2419,74;152,87;995,83;986,4
1496332500;2420,0601;152,85;995,87;986,17
1496332560;2420,21;152,86;995,879;986,25
1496332620;2419,9399;152,9;996,19;986,64
1496332680;2420,1399;152,89;995,49;985,86
1496332740;2420,1299;152,8901;996,15;986,17
1496332800;2420,53;152,9044;995,93;985,99
1496332860;2420,98;152,9;996,07;986,09
1496332920;2420,76;152,93;996,11;986,36
1496332980;2421,03;152,9419;996,24;986,66
1496333040;2420,76;152,935;996,3026;986,92
1496333100;2421,02;152,92;996,17;986,22
1496333160;2421,1599;152,92;996,6571;986,6656
1496333220;2421,02;152,95;996,705;986,6515
1496333280;2420,98;152,91;996,68;986,09
1496333340;2420,8899;152,85;996,461;986,09
1496333400;2420,4299;152,835;996,3727;985,92
1496333460;2420,3201;152,82;996,22;985,54
1496333520;2420,6899;152,7878;996,02;985,43
1496333580;2421,0901;152,825;996,01;985,85
1496333640;2421;152,86;996,16;985,9073
1496333700;2421,3201;152,86;996,54;985,86
1496333760;2421,3701;152,8641;996,39;986,0053
1496333820;2421,4199;152,88;996,23;985,5
1496333880;2421,4299;152,85;996,058;985,34
1496333940;2421,3201;152,85;996,45;985,6492
1496334000;2421,03;152,86;996,15;985,1769
1496334060;2421,1899;152,89;995,74;985,33
1496334120;2421,3799;152,94;995,92;985,74
1496334180;2421,51;152,96;996,48;986,66
1496334240;2421,5;152,95;996,4;986,64
1496334300;2420,3201;152,99;996,43;987,115
1496334360;2420,6599;152,92;996,32;986,17
1496334420;2420,8799;152,96;996,01;986,17
1496334480;2420,6699;153,0007;995,97;986,11
1496334540;2420,6599;152,99;995,94;985,91
1496334600;2420,9099;152,9996;995,5;986,01
1496334660;2421,0901;153,02;995,615;986,58
1496334720;2421,1101;153,03;996,1499;986,51
1496334780;2421,23;153,05;996,12;986,51
1496334840;2421,6899;153,0429;996,1239;986,738
1496334900;2421,77;153,05;996,39;986,38
1496334960;2421,6001;153,03;996,2358;986,2
1496335020;2421,53;153,05;996,1;986,2
1496335080;2421,5901;153,02;996,08;986,35
1496335140;2421,5;152,99;995,98;986,48
1496335200;2421,6399;152,92;996,14;986,4
1496335260;2421,6001;152,95;995,945;986,3
1496335320;2421,71;152,94;995,97;986,48
1496335380;2421,8401;152,935;995,67;986,5795
1496335440;2421,98;152,9;995,25;986,26
1496335500;2422,1899;152,915;995,465;986,4625
1496335560;2422,0701;152,96;995,875;986,665
1496335620;2422,03;152,98;995,97;986,6856
1496335680;2422,1101;152,9401;995,8416;986,6726
1496335740;2422,2;152,9601;996,01;987
1496335800;2422,3201;152,92;996;986,85
1496335860;2422,48;152,94;996,19;986,46
1496335920;2422,78;152,9743;996,235;986,53
1496335980;2423,1499;152,98;996,36;986,8
1496336040;2423,3601;153,01;996,53;986,8
1496336100;2423,8301;153,03;996,66;986,65
1496336160;2423,74;153,05;996,9;986,89
1496336220;2423,4399;153,02;996,74;986,45
1496336280;2423,3501;152,96;996,46;986,507
1496336340;2423,53;152,9547;996,54;986,55
1496336400;2424,0601;152,95;996,74;986,7
1496336460;2424,21;152,95;996,9;986,8
1496336520;2424,1399;152,9855;996,73;986,72
1496336580;2424,3501;152,97;996,68;986,55
1496336640;2424,1001;152,99;996,63;986,34
1496336700;2424,29;152,96;996,62;986,4459
1496336760;2425,24;152,98;996,4;986,6
1496336820;2425,04;153,02;996,625;986,7
1496336880;2425,51;153,02;996,07;986,69
1496336940;2425,2;153;996,4616;986,83
1496337000;2425,3101;153,0257;996,1901;986,81
1496337060;2425,04;153;996,18;986,93
1496337120;2425,1001;153,0148;996,085;986,71
1496337180;2425,3601;153,0043;996,045;986,89
1496337240;2425,47;153,02;996;986,63
1496337300;2425,1001;153,01;995,94;986,775
1496337360;2425,3101;152,985;995,82;986,52
1496337420;2425,46;153;995,745;986,7
1496337480;2425,3;153,01;995,82;986,74
1496337540;2425,47;152,97;995,91;986,635
1496337600;2425,8;152,97;995,7;986,44
1496337660;2425,5601;153,0172;995,42;986,57
1496337720;2425,71;153,01;995,12;986,355
1496337780;2425,4299;153,04;994,94;986,1779
1496337840;2425,5;153,02;994,6;985,87
1496337900;2425,8999;153,02;995,2099;985,66
1496337960;2426,01;153,065;995,25;986,02
1496338020;2426,0601;153,05;995,27;986,055
1496338080;2426,03;153,113;995,41;986,2548
1496338140;2425,95;153,145;995,26;986,1
1496338200;2425,7;153,0953;995,1722;986,04
1496338260;2425,9399;153,09;994,815;985,69
1496338320;2425,78;153,105;995,1;986,29
1496338380;2425,6599;153,1;995,4059;985,9
1496338440;2425,3999;153,08;995,11;985,56
1496338500;2425,4399;153,05;994,9978;985,3577
1496338560;2425,76;153,021;994,74;985,47
1496338620;2425,7;153,06;994,67;985,4198
1496338680;2425,3999;153,0308;994,575;985,35
1496338740;2425,1201;153,02;994,28;985,34
1496338800;2425,3301;153,02;994,09;985,0885
1496338860;2425,0901;153,06;994,075;985
1496338920;2424,79;153,055;993,5351;985,05
1496338980;2424,8501;153,05;993,7816;984,76
1496339040;2425,1299;153,06;994,25;984,95
1496339100;2425,3101;153,025;994,438;984,88
1496339160;2425,2;153,03;994,65;985,48
1496339220;2425,3999;152,95;994,56;985,32
1496339280;2425,22;152,965;994,765;985,49
1496339340;2425,4299;152,95;994,8;985,84
1496339400;2425,3101;152,9556;995,3147;985,74
1496339460;2425,54;152,9234;995,16;985,74
1496339520;2425,28;152,9528;995,41;985,83
1496339580;2424,8899;152,905;995,3257;985,7
1496339640;2424,8701;152,88;995,3109;985,69
1496339700;2424,8601;152,89;995,251;985,69
1496339760;2424,8701;152,9;995,23;986
1496339820;2425,1299;152,93;995,24;986,04
1496339880;2424,98;152,95;994,97;985,81
1496339940;2425,1001;152,93;995,16;985,72
1496340000;2425,2;152,97;995,44;986,22
1496340060;2425,45;152,9856;995,63;986,12
1496340120;2425,3;152,96;995,7102;986,54
1496340180;2424,9299;152,94;995,95;986,3601
1496340240;2425,0901;152,93;995,55;986,45
1496340300;2425,03;152,95;995,33;986,7
1496340360;2425,24;152,9692;995,22;986,69
1496340420;2425,4099;152,95;995,4647;986,49
1496340480;2425,52;152,95;995,5997;986,69
1496340540;2425,73;152,98;995,8463;986,665
1496340600;2426,23;153,02;995,9375;986,6497
1496340660;2426,1201;152,98;995,5534;986,79
1496340720;2426,21;152,96;995,7013;986,79
1496340780;2426,3201;152,94;995,6747;986,6528
1496340840;2426,22;152,9386;995,31;986,77
1496340900;2425,9099;152,93;995,4038;986,65
1496340960;2425,8201;152,87;995,17;986,575
1496341020;2426,0601;152,88;995,1604;986,4889
1496341080;2426,01;152,91;995,4;986,2477
1496341140;2426,29;152,92;995,37;986,505
1496341200;2426,5701;152,96;995,55;986,75
1496341260;2426,71;152,92;995,4124;986,75
1496341320;2426,8301;152,89;995,36;986,74
1496341380;2426,8601;152,9266;995,0024;986,9
1496341440;2426,79;152,9201;995,5204;986,9
1496341500;2426,55;152,93;995,6;986,88
1496341560;2426,5;152,88;995,48;986,9
1496341620;2426,7;152,9;995,44;986,71
1496341680;2426,02;152,923;995,62;986,485
1496341740;2426,02;152,85;995,44;986,11
1496341800;2425,9099;152,8113;995,645;986,1503
1496341860;2425,8301;152,77;995,38;985,71
1496341920;2425,74;152,77;995,48;986,4199
1496341980;2425,29;152,79;995,53;986,335
1496342040;2425,3201;152,8043;995,31;986,58
1496342100;2425,3501;152,87;995,294;986,36
1496342160;2425,21;152,84;995,1938;986,156
1496342220;2424,7;152,8;994,83;985,81
1496342280;2424,77;152,77;994,8204;985,82
1496342340;2424,8999;152,7869;994,9475;985,735
1496342400;2425,1299;152,79;994,51;985,627
1496342460;2425,0701;152,82;994,55;985,37
1496342520;2425,24;152,79;994,51;985,16
1496342580;2425,8101;152,84;994,64;985,2
1496342640;2425,26;152,87;994,82;985,67
1496342700;2425,27;152,81;994,62;985,52
1496342760;2425,3101;152,8175;994,6441;985,5
1496342820;2425,4299;152,83;994,3508;985,36
1496342880;2425,6001;152,77;994,18;985,6158
1496342940;2425,6799;152,7866;994,035;985,64
1496343000;2425,8401;152,78;994,2383;985,58
1496343060;2425,46;152,8031;994,64;985,45
1496343120;2425,54;152,7701;994,77;985,6225
1496343180;2425,4299;152,8;994,8;985,94
1496343240;2425,0901;152,77;994,56;985,77
1496343300;2424,72;152,75;994,48;985,91
1496343360;2425,29;152,71;994,25;985,62
1496343420;2425,0901;152,82;994,4242;985,82
1496343480;2425,29;152,8;994,61;985,75
1496343540;2424,76;152,85;994,71;985,68
1496343600;2425,3;152,75;994,48;985,27
1496343660;2424,9199;152,82;994,64;985,83
1496343720;2425,22;152,8;994,585;985,81
1496343780;2424,96;152,805;994,83;986,1175
1496343840;2424,7;152,84;994,85;986,25
1496343900;2424,9399;152,8;994,69;985,69
1496343960;2424,3799;152,82;994,68;985,95
1496344020;2424,26;152,8;994,7;985,86
1496344080;2424,3501;152,79;995;985,7
1496344140;2424,6201;152,81;995,1458;986,01
1496344200;2424,6899;152,815;995,51;986,59
1496344260;2425,05;152,81;995,3898;986,4
1496344320;2425,04;152,8643;995,11;986,35
1496344380;2425;152,82;994,93;986,46
1496344440;2425,02;152,87;995,09;986,5
1496344500;2424,9399;152,86;994,92;986,54
1496344560;2425;152,875;994,5;986,7
1496344620;2425,1299;152,86;994,94;986,9
1496344680;2425,5;152,87;995,1054;987,11
1496344740;2425,55;152,9;995,1401;987
1496344800;2425,48;152,88;995,0026;986,66
1496344860;2425,46;152,92;994,97;986,79
1496344920;2425,52;152,93;994,61;987,15
1496344980;2425,77;152,951;994,29;987,25
1496345040;2426,0901;152,94;994,2952;987,13
1496345100;2425,74;152,915;994,46;987,14
1496345160;2425,6799;152,83;994,29;987,03
1496345220;2425,4399;152,79;993,959;987,03
1496345280;2425,47;152,8;993,21;987,07
1496345340;2425,4299;152,79;993,5739;986,95
1496345400;2425,1499;152,83;993,46;987,14
1496345460;2425,22;152,75;993,4624;986,79
1496345520;2425,54;152,77;993,7;986,87
1496345580;2425,6101;152,79;993,812;986,9163
1496345640;2426,4099;152,815;993,5;986,74
1496345700;2426,2;152,87;994,12;987,1592
1496345760;2426,3799;152,88;994,18;987,13
1496345820;2426,1001;152,89;994,26;987,329
1496345880;2425,74;152,905;994,13;987,41
1496345940;2426;152,92;994,2425;987,49
1496346000;2426,24;152,94;994,8666;987,54
1496346060;2426,29;152,94;994,93;987,38
1496346120;2425,8201;152,925;995,1652;987,61
1496346180;2425,78;152,87;994,89;987,03
1496346240;2425,9299;152,9;994,73;986,99
1496346300;2426,48;152,94;994,8025;987,07
1496346360;2426,8999;152,95;995,08;987,39
1496346420;2427,23;152,965;994,84;987,11
1496346480;2427,1799;152,99;995,0959;987,59
1496346540;2426,8301;152,99;994,9748;987,345
1496346600;2427,6101;152,97;995,51;987,84
1496346660;2427,8501;152,94;995,98;988,42
1496346720;2428,1399;153;995,94;988,5
1496346780;2427,95;152,98;995,8;988,6
1496346840;2427,1499;152,925;995,38;988,22
1496346900;2427,55;152,89;994,335;987,41
1496346960;2428,28;152,97;994,74;987,6
1496347020;2428,29;153,0299;996,51;987,825
1496347080;2428,45;152,99;995,57;987,63
1496347140;2429,8601;153,005;995,8;987,44
1496347200;2429,8601;153,18;995,95;988,29
1496410200;2430,5801;153,51;998,565;989,99
1496410260;2431,8101;153,31;997,15;990,11
1496410320;2430,73;153,4952;997,5844;990,9899
1496410380;2430,71;153,2237;997,34;991,66
1496410440;2432,4099;153,0592;996,28;990,51
1496410500;2432,74;153,3208;997,4451;990,555
1496410560;2431,6599;153,33;997,78;991,11
1496410620;2432,03;153,165;997,27;989,24
1496410680;2431,6399;153,16;997,4899;989,275
1496410740;2430,8101;153,14;996,765;988,5
1496410800;2429,97;153,095;995,77;987,28
1496410860;2430,4299;153,04;996,98;987,7525
1496410920;2430,05;153;996,85;987,76
1496410980;2430,1599;153,1;996,47;987,76
1496411040;2430,7;153,17;997,3;987,84
1496411100;2430,52;153,2689;998,2547;988
1496411160;2429,8201;153,23;998,7001;988,41
1496411220;2429;153,1957;998,28;987,79
1496411280;2429,3401;153,15;997,44;987,59
1496411340;2431,04;153,3;997,94;988,635
1496411400;2429,9399;153,43;999,72;989,23
1496411460;2429,6499;153,37;998,91;988,685
1496411520;2430;153,46;998,1;989,05
1496411580;2429,5601;153,5199;999;989,01
1496411640;2429,26;153,4901;998,95;989,37
1496411700;2429,47;153,51;998,92;989,44
1496411760;2429,8601;153,4499;999,1028;989,52
1496411820;2428,6699;153,4;1000,78;989,46
1496411880;2428,0901;153,33;1000,935;989,46
1496411940;2429,1699;153,24;1001,085;990,07
1496412000;2430,04;153,2499;1000,55;989,52
1496412060;2429,74;153,31;1001,9956;990,96
1496412120;2430,0701;153,34;1001,78;991,05
1496412180;2430,45;153,42;1002,49;990,6
1496412240;2430,3799;153,4939;1002,6081;991,54
1496412300;2430,46;153,445;1002,4999;992,37
1496412360;2430,6101;153,49;1002,28;992,67
1496412420;2430,22;153,49;1002,155;993,24
1496412480;2429,9299;153,45;1001,42;993,26
1496412540;2430,4199;153,48;1001,91;992,76
1496412600;2430,28;153,51;1002,52;992,5004
1496412660;2430,29;153,42;1002,78;992,6
1496412720;2430,1201;153,4;1002,91;992,47
1496412780;2430,6499;153,3954;1001,91;992,23
1496412840;2430,8101;153,5;1002,5803;992,155
1496412900;2430,47;153,55;1003;992,21
1496412960;2430,0901;153,51;1002,99;992,195
1496413020;2430,45;153,43;1003,16;992,265
1496413080;2430,1299;153,505;1002,74;991,945
1496413140;2429,96;153,43;1002,31;991,83
1496413200;2429,9199;153,47;1002,35;991,46
1496413260;2430,21;153,44;1002,15;990,65
1496413320;2430,3301;153,49;1002,53;990,69
1496413380;2430,4399;153,499;1002,77;990,9
1496413440;2430,3799;153,49;1003,11;990,84
1496413500;2430,1699;153,4937;1002,583;990,72
1496413560;2430,5901;153,47;1002,55;990,2039
1496413620;2430,78;153,4999;1002,68;990,46
1496413680;2431,55;153,43;1002,52;990,12
1496413740;2431,3899;153,5;1002,9;990,9997
1496413800;2431,8701;153,55;1003,16;990,7403
1496413860;2431,6799;153,45;1003,5;991,0154
1496413920;2431,4399;153,51;1003,28;991,025
1496413980;2431,6299;153,43;1003,54;990,63
1496414040;2431,55;153,48;1003,3348;990,58
1496414100;2431,3899;153,48;1003,1;990,875
1496414160;2431,73;153,54;1002,94;990,6
1496414220;2431,8;153,53;1003,2719;990,74
1496414280;2431,8999;153,57;1003,28;990,85
1496414340;2432,24;153,57;1003,2183;990,72
1496414400;2432,29;153,5588;1003,112;990,55
1496414460;2432,26;153,56;1002,95;990,34
1496414520;2432,29;153,54;1002,8;990,51
1496414580;2432,0601;153,5799;1002,45;990,5716
1496414640;2432,3401;153,55;1002,43;990,32
1496414700;2432,4299;153,55;1002,6491;990,54
1496414760;2432,5701;153,545;1002,59;990,64
1496414820;2431,9299;153,51;1002,5;990,77
1496414880;2431,95;153,48;1001,85;990,48
1496414940;2432,51;153,48;1001,875;990,045
1496415000;2432,9299;153,51;1001,364;989,585
1496415060;2433,25;153,535;1001,76;990
1496415120;2433,45;153,51;1001,41;990,6
1496415180;2434,3201;153,51;1001,0592;990,39
1496415240;2433,95;153,55;1001,275;990,7128
1496415300;2434,0801;153,5147;1001,2333;990,88
1496415360;2434,28;153,55;1001,4463;990,7
1496415420;2434,29;153,69;1001,74;991,225
1496415480;2433,71;153,675;1001,61;991,46
1496415540;2433,54;153,68;1001,37;990,65
1496415600;2433,8301;153,675;1001,385;991,08
1496415660;2433,6399;153,71;1001,14;991,2399
1496415720;2434,1299;153,74;1001,38;991,115
1496415780;2434,22;153,75;1001,84;990,917
1496415840;2434,1599;153,75;1001,952;991,24
1496415900;2434,02;153,75;1002,175;990,95
1496415960;2434,21;153,765;1002,1706;991,07
1496416020;2433,5701;153,83;1002,33;991,1
1496416080;2433,45;153,82;1002,0443;991,08
1496416140;2433,21;153,7801;1001,955;990,965
1496416200;2433,27;153,75;1002,0303;991,06
1496416260;2432,98;153,76;1001,98;990,99
1496416320;2433,23;153,72;1001,81;991,3
1496416380;2433,02;153,71;1001,846;991,26
1496416440;2433,0901;153,7;1001,97;991,2623
1496416500;2433,0801;153,73;1002,1982;991,44
1496416560;2433,26;153,72;1002,1396;991,71
1496416620;2433,54;153,6392;1002,289;991,55
1496416680;2433,8101;153,74;1002,6;991,62
1496416740;2433,5;153,7879;1003,16;991,854
1496416800;2433,1899;153,76;1002,61;991,4
1496416860;2433,29;153,74;1002,31;991,1
1496416920;2433,3999;153,72;1002,65;991,3353
1496416980;2433,54;153,7;1002,67;991,43
1496417040;2433,52;153,72;1002,45;991,13
1496417100;2433,8701;153,725;1002,71;990,88
1496417160;2434,05;153,77;1002,8297;991,57
1496417220;2433,95;153,79;1002,9776;991,56
1496417280;2433,74;153,805;1002,56;990,955
1496417340;2433,78;153,78;1002,65;991,03
1496417400;2434,1101;153,78;1003,1;991,35
1496417460;2433,8401;153,8;1003,08;991,4803
1496417520;2433,99;153,74;1003,03;991,4803
1496417580;2434,0601;153,7401;1003,03;991,375
1496417640;2434,3101;153,7857;1003,01;991,54
1496417700;2434,3301;153,805;1003,4;991,365
1496417760;2434,5;153,805;1003,23;991,58
1496417820;2435;153,79;1003,23;991,56
1496417880;2435,1201;153,87;1003,82;991,9552
1496417940;2435,3301;153,8361;1003,81;991,775
1496418000;2435,3999;153,83;1004,14;992,0277
1496418060;2435,55;153,83;1004,015;992,53
1496418120;2435,7;153,83;1004,55;992,3704
1496418180;2435,9199;153,845;1004,51;992,8499
1496418240;2435,8799;153,84;1004,74;992,935
1496418300;2436,1799;153,81;1004,58;993,06
1496418360;2436;153,91;1004,76;993,35
1496418420;2435,9299;153,87;1004,2072;993,7774
1496418480;2436,52;153,91;1004,4186;994,27
1496418540;2436,1899;153,9612;1004,785;994,87
1496418600;2436,0601;153,96;1005,24;995,07
1496418660;2436,1499;153,9826;1005,0836;994,2
1496418720;2436,3301;153,9834;1004,99;994,14
1496418780;2436,46;153,99;1004,7467;993,698
1496418840;2437;154;1005,25;993,2921
1496418900;2437,1899;153,98;1005,28;993,91
1496418960;2437;153,98;1005,73;994
1496419020;2437,02;153,99;1005,45;994,3209
1496419080;2436,9099;153,99;1005,78;994,146
1496419140;2437,04;154;1005,64;993,98
1496419200;2436,6899;154;1006,19;994,01
1496419260;2436,3601;154,02;1006,02;994,08
1496419320;2436,25;154,07;1006,25;994
1496419380;2436,0901;154,0774;1006,01;993,84
1496419440;2436,01;154,1151;1005,71;994,07
1496419500;2436,0801;154,08;1005,39;994,08
1496419560;2436,28;154,07;1006;993,7
1496419620;2435,95;154,05;1006,0897;994,08
1496419680;2435,7;154,05;1006,39;993,915
1496419740;2435,6799;154,03;1006,3;993,52
1496419800;2435,6899;154,0158;1006,59;993,68
1496419860;2435,6699;154,06;1006,75;993,76
1496419920;2435,73;154,05;1006,8547;993,8891
1496419980;2436,02;154,1;1006,97;993,7978
1496420040;2436,3101;154,1028;1007,0359;993,9175
1496420100;2436,2;154,11;1007,16;993,9
1496420160;2436,55;154,13;1006,572;993,8719
1496420220;2437;154,18;1006,88;993,71
